일자,시도명,읍면동명,거주인구,근무인구,방문인구,총 유동인구,선불금액,배출량,데이터기준일자
2018-01-24,서귀포시,중문동,812100.909,85222.193,609913.422,1507236.524,1286550,37282,2020-12-15
2018-01-25,서귀포시,중문동,803025.437,88456.226,618172.053,1509653.716,1416400,41547,2020-12-15
2018-01-26,서귀포시,중문동,806239.799,85296.893,606971.388,1498508.079,1390350,40070,2020-12-15
2018-01-27,서귀포시,중문동,820387.012,60882.596,700012.966,1581282.574,1532200,44624,2020-12-15
2018-01-28,서귀포시,중문동,837912.401,56834.84,691612.928,1586360.169,1579650,45948,2020-12-15
2018-01-29,서귀포시,중문동,798963.127,83451.637,611689.973,1494104.736,1416300,41271,2020-12-15
2018-01-30,서귀포시,중문동,793084.546,83202.975,597655.485,1473943.005,1352350,39624,2020-12-15
2018-01-31,서귀포시,중문동,767595.502,74123.569,654583.706,1496302.777,1432350,41691,2020-12-15
2018-02-01,서귀포시,중문동,685389.918,61595.5,422403.72,1169389.138,1565300,45608,2020-12-15
2018-02-02,서귀포시,중문동,843109.564,75170.939,533302.03,1451582.534,1553900,45691,2020-12-15
2018-02-03,서귀포시,중문동,707805.346,51086.24,380422.024,1139313.61,1260350,36495,2020-12-15
2018-02-04,서귀포시,중문동,931952.436,58795.387,421354.814,1412102.638,1125700,32657,2020-12-15
2018-02-05,서귀포시,중문동,892256.831,69690.22,377390.258,1339337.309,1367750,39743,2020-12-15
2018-02-06,서귀포시,중문동,878102.639,74545.448,407078.665,1359726.752,1217000,34942,2020-12-15
2018-02-07,서귀포시,중문동,847831.205,79300.129,465208.724,1392340.058,1511250,43939,2020-12-15
2018-02-08,서귀포시,중문동,861015.514,70597.514,487207.751,1418820.779,1495900,43719,2020-12-15
2018-02-09,서귀포시,중문동,825874.338,74304.724,538134.87,1438313.933,1524450,44661,2020-12-15
2018-02-10,서귀포시,중문동,843569.711,63680.214,533413.111,1440663.036,1356100,38855,2020-12-15
2018-02-11,서귀포시,중문동,876635.172,62281.283,470133.507,1409049.961,1553350,45052,2020-12-15
2018-02-12,서귀포시,중문동,845474.641,68903.325,416609.519,1330987.485,1293550,37924,2020-12-15
2018-02-13,서귀포시,중문동,805499.655,67931.361,461800.921,1335231.938,1908700,55317,2020-12-15
2018-02-14,서귀포시,중문동,772639.203,63545.246,467383.082,1303567.531,1833850,52891,2020-12-15
2018-02-15,서귀포시,중문동,787544.74,45159.172,585366.002,1418069.915,2010800,59214,2020-12-15
2018-02-16,서귀포시,중문동,593581.052,34594.22,694961.382,1323136.654,1259300,36659,2020-12-15
2018-02-17,서귀포시,중문동,601298.924,35377.774,563382.473,1200059.17,1642150,47456,2020-12-15
2018-02-18,서귀포시,중문동,635015.182,37842.77,451204.601,1124062.552,1628050,46923,2020-12-15
2018-02-19,서귀포시,중문동,798222.632,66619.328,486218.112,1351060.072,1400750,40704,2020-12-15
2018-02-20,서귀포시,중문동,801152.356,68420.102,563249.517,1432821.976,1505150,43491,2020-12-15
2018-02-21,서귀포시,중문동,793903.139,63318.43,582440.641,1439662.21,1570350,45368,2020-12-15
2018-02-22,서귀포시,중문동,783865.938,65182.338,617565.958,1466614.234,1641950,47907,2020-12-15
2018-02-23,서귀포시,중문동,769952.278,62527.49,626203.549,1458683.317,1525300,44234,2020-12-15
2018-02-24,서귀포시,중문동,625203.005,47261.304,505491.64,1177955.949,1582300,45838,2020-12-15
2018-02-25,서귀포시,중문동,807966.639,56170.695,638871.965,1503009.298,1580400,45533,2020-12-15
2018-02-26,서귀포시,중문동,779945.488,66363.981,602437.252,1448746.72,1474250,42901,2020-12-15
2018-02-27,서귀포시,중문동,783440.548,67865.74,604142.764,1455449.052,1483750,43024,2020-12-15
2018-02-28,서귀포시,중문동,816670.062,64499.671,516878.42,1398048.153,1077250,30922,2020-12-15
2018-03-01,서귀포시,중문동,872507.975,61897.045,509044.644,1443449.663,1700850,49440,2020-12-15
2018-03-02,서귀포시,중문동,809062.0,70139.587,608492.323,1487693.91,1461050,42334,2020-12-15
2018-03-03,서귀포시,중문동,686240.937,46423.359,489177.051,1221841.346,1447150,41160,2020-12-15
2018-03-04,서귀포시,중문동,865869.914,52458.747,526794.751,1445123.412,1676200,48726,2020-12-15
2018-03-05,서귀포시,중문동,801118.174,66914.254,432141.93,1300174.358,1417500,41162,2020-12-15
2018-03-06,서귀포시,중문동,780560.405,65564.572,484686.274,1330811.251,1997200,58477,2020-12-15
2018-03-07,서귀포시,중문동,792881.64,66274.889,478341.39,1337497.919,1053100,30652,2020-12-15
2018-03-08,서귀포시,중문동,796008.682,63510.88,450476.823,1309996.386,1435750,41517,2020-12-15
2018-03-09,서귀포시,중문동,787476.024,67441.515,510605.227,1365522.765,1712150,49546,2020-12-15
2018-03-10,서귀포시,중문동,812184.468,56012.551,595615.446,1463812.466,1464550,42413,2020-12-15
2018-03-11,서귀포시,중문동,666997.261,40479.56,478625.305,1186102.125,1600100,46796,2020-12-15
2018-03-12,서귀포시,중문동,621038.312,48721.172,421133.816,1090893.3,1529600,44675,2020-12-15
2018-03-13,서귀포시,중문동,774562.068,62305.024,593425.767,1430292.859,1366100,39849,2020-12-15
2018-03-14,서귀포시,중문동,761217.213,63033.556,563117.01,1387367.779,1639900,47760,2020-12-15
2018-03-15,서귀포시,중문동,802933.656,66048.195,539044.382,1408026.233,1186350,34584,2020-12-15
2018-03-16,서귀포시,중문동,781318.713,64084.613,541724.468,1387127.794,1644350,47801,2020-12-15
2018-03-17,서귀포시,중문동,791806.23,57456.209,567748.297,1417010.736,1332950,38568,2020-12-15
2018-03-18,서귀포시,중문동,833269.066,56719.049,570000.857,1459988.972,1544000,44609,2020-12-15
2018-03-19,서귀포시,중문동,773384.284,62755.49,519596.345,1355736.12,1439450,41980,2020-12-15
2018-03-20,서귀포시,중문동,775146.659,62449.058,561706.41,1399302.128,1029300,30106,2020-12-15
2018-03-21,서귀포시,중문동,613204.263,49583.772,496409.373,1159197.408,1557550,45387,2020-12-15
2018-03-22,서귀포시,중문동,749258.386,66912.511,652989.155,1469160.053,1510000,43246,2020-12-15
2018-03-23,서귀포시,중문동,592732.499,52046.282,522847.332,1167626.114,1371400,39737,2020-12-15
2018-03-24,서귀포시,중문동,762611.48,54919.196,686042.054,1503572.73,1400550,40946,2020-12-15
2018-03-25,서귀포시,중문동,798186.86,56064.397,636128.528,1490379.785,1342150,38933,2020-12-15
2018-03-26,서귀포시,중문동,764994.246,64696.89,579582.076,1409273.212,1473200,42659,2020-12-15
2018-03-27,서귀포시,중문동,754236.032,63056.676,628128.791,1445421.498,1294050,37735,2020-12-15
2018-03-28,서귀포시,중문동,747879.789,63961.142,646246.818,1458087.748,1564000,45863,2020-12-15
2018-03-29,서귀포시,중문동,594066.749,50296.45,549216.636,1193579.835,1328600,37950,2020-12-15
2018-03-30,서귀포시,중문동,749332.708,60807.316,692203.865,1502343.888,1407100,40401,2020-12-15
2018-03-31,서귀포시,중문동,757000.253,54670.935,640272.791,1451943.979,1415900,40682,2020-12-15
2018-04-01,서귀포시,중문동,853286.413,56041.353,539398.598,1448726.363,1704100,49485,2020-12-15
2018-04-02,서귀포시,중문동,808457.115,98046.476,487457.557,1393961.149,1469900,42316,2020-12-15
2018-04-03,서귀포시,중문동,800704.353,97339.998,542238.627,1440282.978,1409100,41229,2020-12-15
2018-04-04,서귀포시,중문동,807420.226,96449.875,571048.628,1474918.731,1413800,41467,2020-12-15
2018-04-05,서귀포시,중문동,653180.097,82827.172,475482.347,1211489.616,1285900,36979,2020-12-15
2018-04-06,서귀포시,중문동,805405.234,100379.708,610956.295,1516741.237,1059050,30789,2020-12-15
2018-04-07,서귀포시,중문동,829522.505,64890.05,644014.646,1538427.2,1409950,40995,2020-12-15
2018-04-08,서귀포시,중문동,850318.514,63466.498,673395.005,1587180.018,1661550,48130,2020-12-15
2018-04-09,서귀포시,중문동,796723.834,93319.575,554545.395,1444588.804,1522650,44254,2020-12-15
2018-04-10,서귀포시,중문동,782959.517,80286.557,598039.808,1461285.882,1444150,42410,2020-12-15
2018-04-11,서귀포시,중문동,794875.314,99075.89,627544.345,1521495.549,1372650,40086,2020-12-15
2018-04-12,서귀포시,중문동,788222.495,103607.87,678172.137,1570002.501,1383150,40181,2020-12-15
2018-04-13,서귀포시,중문동,785712.098,99728.47,668571.103,1554011.672,1242550,36634,2020-12-15
2018-04-14,서귀포시,중문동,845725.518,57959.801,625537.883,1529223.203,1171900,34361,2020-12-15
2018-04-15,서귀포시,중문동,843031.174,54787.465,593439.046,1491257.685,1487200,43161,2020-12-15
2018-04-16,서귀포시,중문동,778350.928,95374.7,565872.537,1439598.164,1593950,46704,2020-12-15
2018-04-17,서귀포시,중문동,772131.579,98026.189,590267.408,1460425.177,1505750,44148,2020-12-15
2018-04-18,서귀포시,중문동,781646.65,90724.773,655795.181,1528166.605,1401000,40659,2020-12-15
2018-04-19,서귀포시,중문동,762518.216,95461.965,676961.554,1534941.735,1439000,42590,2020-12-15
2018-04-20,서귀포시,중문동,753918.449,92912.783,655074.764,1501905.995,1265100,36888,2020-12-15
2018-04-21,서귀포시,중문동,789150.794,60663.349,628960.147,1478774.29,1676500,49195,2020-12-15
2018-04-22,서귀포시,중문동,835298.627,53338.199,545737.874,1434374.7,1126550,33050,2020-12-15
2018-04-23,서귀포시,중문동,801968.202,93147.205,484225.741,1379341.148,964350,28309,2020-12-15
2018-04-24,서귀포시,중문동,790471.993,102202.754,577101.287,1469776.034,1604200,47020,2020-12-15
2018-04-25,서귀포시,중문동,771258.846,90717.216,677778.879,1539754.941,1428750,42056,2020-12-15
2018-04-26,서귀포시,중문동,752972.361,99004.625,759662.676,1611639.662,1311750,38728,2020-12-15
2018-04-27,서귀포시,중문동,732371.041,96062.366,690549.39,1518982.798,1296600,38278,2020-12-15
2018-04-28,서귀포시,중문동,786528.667,64949.95,734012.912,1585491.529,1426900,41729,2020-12-15
2018-04-29,서귀포시,중문동,818336.65,60327.978,702699.605,1581364.233,1445900,42623,2020-12-15
2018-04-30,서귀포시,중문동,787172.967,91895.217,607062.671,1486130.855,1157050,34107,2020-12-15
2018-05-01,서귀포시,중문동,842715.218,103077.966,584847.074,1530640.257,1408200,41162,2020-12-15
2018-05-02,서귀포시,중문동,818746.157,111486.219,583130.747,1513363.122,1301300,38315,2020-12-15
2018-05-03,서귀포시,중문동,784707.038,100780.175,642623.929,1528111.142,1452550,42580,2020-12-15
2018-05-04,서귀포시,중문동,772193.782,108245.275,628956.558,1509395.615,1318200,38811,2020-12-15
2018-05-05,서귀포시,중문동,791553.157,64823.999,721571.681,1577948.839,1265550,37068,2020-12-15
2018-05-06,서귀포시,중문동,869786.576,56554.544,728997.318,1655338.438,867700,25557,2020-12-15
2018-05-07,서귀포시,중문동,825481.008,61491.655,592996.039,1479968.703,1735550,50890,2020-12-15
2018-05-08,서귀포시,중문동,794979.506,103641.845,532301.782,1430923.134,1399900,40737,2020-12-15
2018-05-09,서귀포시,중문동,790958.247,104668.378,576169.496,1471796.121,1387950,40209,2020-12-15
2018-05-10,서귀포시,중문동,792671.814,112368.792,618428.154,1523468.761,1335300,39079,2020-12-15
2018-05-11,서귀포시,중문동,782481.78,105457.073,593597.446,1481536.299,1360100,39739,2020-12-15
2018-05-12,서귀포시,중문동,800451.319,65339.38,592256.986,1458047.685,1272700,37435,2020-12-15
2018-05-13,서귀포시,중문동,845021.182,60761.863,568049.436,1473832.48,1601900,46607,2020-12-15
2018-05-14,서귀포시,중문동,798521.2,104355.665,500026.279,1402903.144,1589300,46270,2020-12-15
2018-05-15,서귀포시,중문동,795578.867,110943.121,550316.25,1456838.238,1225800,35638,2020-12-15
2018-05-16,서귀포시,중문동,795890.883,100826.539,688126.489,1584843.912,1224900,36222,2020-12-15
2018-05-17,서귀포시,중문동,804988.294,101286.008,766789.998,1673064.301,1167800,34433,2020-12-15
2018-05-18,서귀포시,중문동,795294.932,102255.806,672657.887,1570208.625,1430700,41994,2020-12-15
2018-05-19,서귀포시,중문동,800041.735,64920.56,654267.368,1519229.662,1418550,41602,2020-12-15
2018-05-20,서귀포시,중문동,826899.11,58406.736,734263.652,1619569.498,1390450,40027,2020-12-15
2018-05-21,서귀포시,중문동,794437.243,102733.197,669921.551,1567091.99,1406200,41010,2020-12-15
2018-05-22,서귀포시,중문동,832654.392,59684.59,707192.735,1599531.717,1346100,39482,2020-12-15
2018-05-23,서귀포시,중문동,792228.643,97376.013,553983.816,1443588.472,1486150,43407,2020-12-15
2018-05-24,서귀포시,중문동,769125.596,102683.064,609665.512,1481474.173,1476400,42931,2020-12-15
2018-05-25,서귀포시,중문동,781554.446,108255.344,608222.249,1498032.038,1309650,38471,2020-12-15
2018-05-26,서귀포시,중문동,798541.811,60976.526,632888.447,1492406.785,1428200,41852,2020-12-15
2018-05-27,서귀포시,중문동,826753.542,56920.084,602832.024,1486505.649,1519450,43752,2020-12-15
2018-05-28,서귀포시,중문동,797403.126,101257.209,574712.404,1473372.739,1391600,41081,2020-12-15
2018-05-29,서귀포시,중문동,775537.279,103092.934,658180.773,1536810.986,1481650,43625,2020-12-15
2018-05-30,서귀포시,중문동,769416.978,101477.371,699696.34,1570590.69,1428500,41461,2020-12-15
2018-05-31,서귀포시,중문동,769089.887,107932.199,664934.318,1541956.405,1438000,41822,2020-12-15
2018-06-01,서귀포시,중문동,802464.623,111268.789,551598.671,1465332.083,1544250,44969,2020-12-15
2018-06-02,서귀포시,중문동,832774.204,72441.92,627444.426,1532660.551,1785500,52412,2020-12-15
2018-06-03,서귀포시,중문동,855722.55,68618.482,651528.414,1575869.446,1943700,56614,2020-12-15
2018-06-04,서귀포시,중문동,809668.676,108484.213,571035.338,1489188.228,1556650,45984,2020-12-15
2018-06-05,서귀포시,중문동,817163.485,107949.735,547495.723,1472608.943,1116500,32853,2020-12-15
2018-06-06,서귀포시,중문동,855081.377,67559.284,591523.204,1514163.865,1600050,47204,2020-12-15
2018-06-07,서귀포시,중문동,815835.162,106660.899,570808.998,1493305.06,1665400,48735,2020-12-15
2018-06-08,서귀포시,중문동,811592.091,109846.27,607022.77,1528461.133,1521850,44632,2020-12-15
2018-06-09,서귀포시,중문동,814877.361,67930.505,642467.592,1525275.459,1379850,40563,2020-12-15
2018-06-10,서귀포시,중문동,864225.627,62385.604,613619.627,1540230.859,1356900,39563,2020-12-15
2018-06-11,서귀포시,중문동,814083.179,98446.044,529159.446,1441688.669,1339650,39115,2020-12-15
2018-06-12,서귀포시,중문동,796622.725,110181.367,534316.841,1441120.932,1563700,45876,2020-12-15
2018-06-13,서귀포시,중문동,834874.959,68277.663,592288.431,1495441.053,1423850,41470,2020-12-15
2018-06-14,서귀포시,중문동,788442.89,114827.986,619028.292,1522299.169,1294500,37719,2020-12-15
2018-06-15,서귀포시,중문동,782257.47,105420.661,625774.292,1513452.423,1370000,40426,2020-12-15
2018-06-16,서귀포시,중문동,803051.489,67296.076,632222.254,1502569.819,1399050,40859,2020-12-15
2018-06-17,서귀포시,중문동,839055.51,61311.446,615308.65,1515675.605,1609150,46882,2020-12-15
2018-06-18,서귀포시,중문동,794970.255,108334.867,580073.906,1483379.029,1564550,45753,2020-12-15
2018-06-19,서귀포시,중문동,802699.417,106492.857,586858.365,1496050.64,1206000,35637,2020-12-15
2018-06-20,서귀포시,중문동,790733.23,103510.783,611854.243,1506098.256,1615750,47421,2020-12-15
2018-06-21,서귀포시,중문동,779958.096,109403.958,664381.035,1553743.089,1370050,40112,2020-12-15
2018-06-22,서귀포시,중문동,781055.114,103799.62,686170.737,1571025.471,1398100,40581,2020-12-15
2018-06-23,서귀포시,중문동,812012.13,71668.94,687861.137,1571542.208,1499050,43957,2020-12-15
2018-06-24,서귀포시,중문동,831086.321,59326.281,640793.497,1531206.099,1853150,53976,2020-12-15
2018-06-25,서귀포시,중문동,795375.578,104023.47,597792.155,1497191.202,1731050,50760,2020-12-15
2018-06-26,서귀포시,중문동,801099.484,104024.359,668481.466,1573605.309,1212800,35621,2020-12-15
2018-06-27,서귀포시,중문동,795804.547,100372.489,759520.642,1655697.678,1320400,38927,2020-12-15
2018-06-28,서귀포시,중문동,812101.955,102632.482,689766.217,1604500.654,1085900,31962,2020-12-15
2018-06-29,서귀포시,중문동,791744.424,101772.831,630277.567,1523794.822,1725800,50545,2020-12-15
2018-06-30,서귀포시,중문동,830179.306,60306.961,612434.452,1502920.719,1439850,42541,2020-12-15
2018-07-01,서귀포시,중문동,898985.959,58666.272,467479.356,1425131.588,2014800,58510,2020-12-15
2018-07-02,서귀포시,중문동,841915.399,110986.355,450193.2,1403094.954,1636650,48175,2020-12-15
2018-07-03,서귀포시,중문동,862578.419,113039.522,515151.191,1490769.13,1347600,39183,2020-12-15
2018-07-04,서귀포시,중문동,831780.593,112605.671,558762.294,1503148.558,1785000,52368,2020-12-15
2018-07-05,서귀포시,중문동,824929.711,111137.024,556226.248,1492292.984,1503050,44411,2020-12-15
2018-07-06,서귀포시,중문동,837482.941,110345.883,544081.667,1491910.492,1330900,38945,2020-12-15
2018-07-07,서귀포시,중문동,833819.231,72121.569,586909.054,1492849.855,1600750,46866,2020-12-15
2018-07-08,서귀포시,중문동,849870.416,62044.882,614278.139,1526193.437,1435450,41982,2020-12-15
2018-07-09,서귀포시,중문동,805325.235,111171.75,545882.561,1462379.546,1709400,49991,2020-12-15
2018-07-10,서귀포시,중문동,812934.373,110898.962,589137.142,1512970.477,1738000,50856,2020-12-15
2018-07-11,서귀포시,중문동,802183.576,108593.764,624149.878,1534927.217,1566450,46091,2020-12-15
2018-07-12,서귀포시,중문동,805865.708,111631.747,634561.525,1552058.979,1558200,45754,2020-12-15
2018-07-13,서귀포시,중문동,815062.896,110931.721,651640.439,1577635.056,1733250,50679,2020-12-15
